transaction_id,customer_age,transaction_amount,transaction_hour,payment_method,device_type,customer_location,account_age_days,previous_transactions,failed_transactions_last_24h,is_international,is_fraud
8250,41,1093.19,1,UPI,Mobile,Pune,1221,21,1,0,1
8251,30,4671.72,1,UPI,Mobile,Mumbai,92,27,0,1,0
8252,24,831.52,12,Net Banking,Desktop,Delhi,305,23,0,0,0
8253,18,911.14,21,Net Banking,Mobile,Bengaluru,306,21,0,0,0
8254,24,1910.53,20,Debit Card,Mobile,Pune,917,21,0,0,0
8255,36,1216.05,19,Credit Card,Mobile,Jaipur,220,29,0,0,0
8256,49,9725.67,5,Debit Card,Desktop,Jaipur,398,34,0,0,0
8257,46,1436.52,3,Credit Card,Mobile,Jaipur,469,25,1,0,0
8258,37,2139.17,14,UPI,Mobile,Delhi,59,37,0,0,0
8259,31,3480.79,22,Credit Card,Mobile,Jaipur,408,21,0,0,0
8260,37,3427.76,2,Credit Card,Desktop,Mumbai,141,25,1,0,0
8261,29,1971.66,3,UPI,Desktop,Bengaluru,115,21,0,0,0
8262,52,1438.13,16,UPI,Mobile,Bengaluru,144,22,0,0,0
8263,33,8260.35,5,UPI,Desktop,Bengaluru,52,19,1,0,0
8264,34,1510.49,1,Credit Card,Mobile,Delhi,36,25,0,0,1
8265,18,1149.0,19,UPI,Mobile,Bengaluru,520,23,0,0,0
8266,33,975.86,12,Debit Card,Desktop,Bengaluru,1414,24,0,0,0
8267,43,410.99,14,Credit Card,Mobile,Pune,582,22,0,0,0
8268,24,3156.73,4,UPI,Mobile,Mumbai,186,26,1,0,1
8269,27,250.02,23,Debit Card,Mobile,Delhi,204,24,0,0,0
8270,42,1628.51,18,Credit Card,Desktop,Bengaluru,389,22,0,0,0
8271,20,1388.68,5,UPI,Mobile,Delhi,1006,24,0,0,0
8272,45,9817.99,16,Debit Card,Mobile,Ahmedabad,113,19,2,0,0
8273,29,377.92,0,UPI,Mobile,Bengaluru,316,19,1,0,0
8274,31,795.62,1,Debit Card,Mobile,Pune,345,13,0,0,0
8275,23,1467.22,0,Credit Card,Mobile,Bengaluru,1338,27,0,1,0
8276,38,1396.85,7,UPI,Tablet,Jaipur,384,31,0,1,0
8277,59,1054.02,3,Credit Card,Mobile,Mumbai,759,30,0,0,1
8278,42,1533.35,17,UPI,Mobile,Bengaluru,45,26,2,0,0
8279,26,597.26,22,UPI,Desktop,Delhi,197,27,1,0,0
8280,46,2177.11,23,UPI,Mobile,Bengaluru,472,30,0,0,0
8281,31,255.4,8,UPI,Mobile,Pune,566,29,0,0,0
8282,48,1602.6,14,Debit Card,Mobile,Delhi,1082,29,1,0,0
8283,43,1012.03,15,Debit Card,Desktop,Delhi,446,27,0,0,0
8284,18,3688.7,20,Debit Card,Mobile,Pune,170,39,0,0,0
8285,24,6662.49,2,UPI,Mobile,Jaipur,387,18,0,0,0
8286,44,1255.34,0,Credit Card,Mobile,Delhi,621,24,0,0,0
8287,36,4976.99,23,UPI,Mobile,Mumbai,767,20,0,0,0
8288,24,1270.43,12,Credit Card,Mobile,Bengaluru,1446,20,0,0,0
8289,28,755.29,13,Debit Card,Desktop,Ahmedabad,105,34,0,0,0
8290,18,6612.54,5,UPI,Mobile,Mumbai,540,24,1,0,0
8291,34,2481.51,4,Net Banking,Mobile,Ahmedabad,111,18,0,0,0
8292,57,1641.8,22,Debit Card,Desktop,Mumbai,191,33,0,0,0
8293,43,2834.84,4,Debit Card,Mobile,Bengaluru,77,34,0,0,0
8294,56,2037.28,3,Credit Card,Desktop,Delhi,741,25,0,0,0
8295,43,1547.85,20,Debit Card,Mobile,Mumbai,1226,23,0,0,0
8296,45,566.15,11,Net Banking,Mobile,Pune,15,25,1,0,0
8297,54,1317.6,13,Debit Card,Mobile,Delhi,839,20,1,0,0
8298,38,2693.52,22,UPI,Mobile,Jaipur,138,27,0,0,0
8299,33,1482.94,13,Credit Card,Mobile,Mumbai,333,24,0,1,1
8300,45,3367.28,10,UPI,Mobile,Mumbai,689,24,0,0,0
8301,49,2223.69,21,Net Banking,Mobile,Delhi,353,27,0,0,0
8302,30,810.37,9,Net Banking,Mobile,Ahmedabad,131,18,0,0,0
8303,27,569.45,9,Credit Card,Mobile,Bengaluru,1183,26,0,0,0
8304,36,1442.68,8,Debit Card,Mobile,Delhi,450,17,0,0,0
8305,43,1075.58,1,Net Banking,Mobile,Ahmedabad,1338,23,1,0,0
8306,42,2141.06,13,UPI,Mobile,Jaipur,937,18,0,0,0
8307,20,921.03,6,Credit Card,Mobile,Pune,1046,26,2,0,0
8308,54,999.93,16,Credit Card,Mobile,Delhi,224,25,0,0,0
8309,28,3798.86,23,Debit Card,Mobile,Delhi,2183,26,1,0,1
8310,32,1841.92,19,UPI,Mobile,Mumbai,956,32,0,0,0
8311,25,932.45,7,Debit Card,Mobile,Bengaluru,205,32,1,0,0
8312,61,1659.24,23,Credit Card,Desktop,Bengaluru,1133,26,1,0,0
8313,37,4930.17,19,UPI,Desktop,Jaipur,703,26,1,0,0
8314,26,2069.43,3,UPI,Mobile,Delhi,645,20,1,0,0
8315,43,2629.0,4,UPI,Mobile,Bengaluru,3,27,0,0,0
8316,42,896.24,12,UPI,Mobile,Pune,11,27,1,0,0
8317,33,3718.72,6,Credit Card,Mobile,Bengaluru,593,22,2,0,0
8318,43,10451.3,5,Credit Card,Tablet,Delhi,163,31,0,0,0
8319,26,868.55,16,UPI,Mobile,Mumbai,30,23,0,0,0
8320,30,635.55,5,Credit Card,Desktop,Bengaluru,168,25,0,0,0
8321,18,1882.65,18,Credit Card,Tablet,Jaipur,909,20,0,0,0
8322,21,3295.8,2,UPI,Mobile,Mumbai,318,19,0,0,0
8323,53,1520.64,8,Credit Card,Mobile,Mumbai,478,27,1,0,0
8324,51,704.46,20,Debit Card,Mobile,Delhi,805,28,3,0,0
8325,35,1499.87,14,UPI,Mobile,Bengaluru,195,27,2,0,0
8326,51,2639.84,7,UPI,Mobile,Bengaluru,5,28,0,1,0
8327,33,1181.3,22,Net Banking,Tablet,Ahmedabad,195,25,0,0,0
8328,32,2659.26,14,Debit Card,Tablet,Mumbai,1569,25,0,0,0
8329,35,4153.76,0,Credit Card,Desktop,Mumbai,329,23,1,0,0
8330,33,1982.64,7,Credit Card,Desktop,Delhi,421,24,1,0,0
8331,32,1599.81,22,Debit Card,Mobile,Mumbai,714,18,0,1,0
8332,46,3176.31,3,Debit Card,Mobile,Jaipur,61,22,1,1,0
8333,36,824.78,21,UPI,Mobile,Jaipur,662,17,0,0,0
8334,42,762.22,9,Credit Card,Mobile,Delhi,176,24,0,0,0
8335,45,1321.79,15,Credit Card,Mobile,Bengaluru,245,29,0,0,0
8336,38,1103.78,17,UPI,Mobile,Bengaluru,157,19,0,0,0
8337,25,860.34,3,Net Banking,Mobile,Pune,83,23,0,0,0
8338,21,7075.37,7,Credit Card,Mobile,Mumbai,224,26,1,0,0
8339,36,9298.37,3,UPI,Mobile,Mumbai,49,24,0,0,0
8340,33,1232.79,9,Net Banking,Mobile,Delhi,931,30,0,0,0
8341,35,1760.54,19,UPI,Mobile,Bengaluru,182,21,0,0,0
8342,34,1407.72,3,UPI,Mobile,Jaipur,530,24,0,0,0
8343,60,3967.93,15,Credit Card,Desktop,Mumbai,175,25,0,0,0
8344,21,4649.51,11,UPI,Mobile,Delhi,118,24,0,0,0
8345,18,394.72,9,Debit Card,Desktop,Pune,625,26,0,0,0
8346,38,2394.21,10,UPI,Mobile,Bengaluru,489,26,0,0,0
8347,31,575.1,1,UPI,Mobile,Bengaluru,123,24,0,0,0
8348,38,6678.29,15,UPI,Desktop,Jaipur,473,26,1,0,0
8349,40,2326.68,22,Debit Card,Desktop,Bengaluru,2,24,1,0,0
8350,47,846.68,18,UPI,Mobile,Bengaluru,97,33,1,0,0
8351,19,1348.76,11,Credit Card,Mobile,Jaipur,650,23,0,0,0
8352,29,1298.31,3,Debit Card,Desktop,Delhi,263,25,0,0,0
8353,39,2490.13,16,Net Banking,Mobile,Jaipur,113,23,0,0,0
8354,42,3765.1,11,Debit Card,Desktop,Bengaluru,352,25,0,0,0
8355,56,652.91,15,Credit Card,Desktop,Delhi,312,23,1,0,0
8356,44,7122.43,2,Credit Card,Mobile,Delhi,502,25,0,0,0
8357,34,5910.89,1,Credit Card,Tablet,Jaipur,37,30,1,0,0
8358,26,812.2,6,Debit Card,Mobile,Mumbai,855,23,0,0,0
8359,29,1734.1,5,Debit Card,Desktop,Jaipur,30,27,1,0,0
8360,29,6429.47,0,Net Banking,Desktop,Pune,302,26,0,0,0
8361,41,4386.71,14,Debit Card,Mobile,Jaipur,619,19,1,0,0
8362,37,1249.63,11,UPI,Mobile,Jaipur,211,28,0,0,0
8363,21,3138.41,12,Debit Card,Desktop,Bengaluru,1204,21,0,0,0
8364,30,17993.37,7,Debit Card,Mobile,Ahmedabad,703,22,1,0,0
8365,43,1779.57,8,Debit Card,Mobile,Pune,277,26,0,0,0
8366,38,986.22,0,Net Banking,Desktop,Jaipur,101,35,0,0,0
8367,40,1877.95,4,Credit Card,Mobile,Delhi,22,18,1,0,0
8368,38,1992.69,6,Credit Card,Mobile,Mumbai,808,18,0,1,1
8369,51,1075.32,17,UPI,Mobile,Jaipur,108,28,1,0,0
8370,37,2329.25,21,Credit Card,Mobile,Mumbai,157,15,0,0,0
8371,31,599.73,7,Credit Card,Desktop,Mumbai,5,17,0,0,1
8372,25,960.61,23,Net Banking,Mobile,Bengaluru,9,19,0,0,0
8373,37,3000.68,9,Net Banking,Tablet,Ahmedabad,130,29,0,0,0
8374,18,401.86,7,Debit Card,Mobile,Delhi,1031,29,0,0,0
8375,33,3369.55,11,UPI,Desktop,Bengaluru,758,21,1,0,0
8376,32,327.15,15,Credit Card,Mobile,Mumbai,734,24,0,0,0
8377,21,409.5,11,Credit Card,Mobile,Mumbai,877,20,0,0,0
8378,25,1097.53,21,UPI,Desktop,Bengaluru,103,19,1,0,0
8379,43,2058.0,21,UPI,Mobile,Ahmedabad,1933,26,1,1,0
8380,37,4723.05,2,Debit Card,Mobile,Pune,132,25,0,0,0
8381,36,1713.17,17,UPI,Mobile,Bengaluru,81,22,0,0,0
8382,38,1343.13,4,UPI,Desktop,Mumbai,174,12,0,0,0
8383,35,2601.04,13,Credit Card,Mobile,Mumbai,377,24,1,0,0
8384,47,815.08,19,Net Banking,Mobile,Pune,66,32,1,0,0
8385,36,1829.01,20,Debit Card,Mobile,Delhi,670,18,0,0,0
8386,20,626.68,15,Net Banking,Mobile,Bengaluru,232,20,0,0,0
8387,51,1747.73,21,Debit Card,Mobile,Mumbai,420,22,0,0,0
8388,38,1474.58,5,Credit Card,Desktop,Bengaluru,662,28,0,0,0
8389,29,859.7,15,Net Banking,Desktop,Delhi,1160,31,0,0,0
8390,22,1866.9,19,Credit Card,Tablet,Bengaluru,855,29,0,0,0
8391,38,1857.23,13,UPI,Desktop,Bengaluru,385,31,0,0,0
8392,33,4189.61,19,Credit Card,Desktop,Delhi,2364,20,0,0,0
8393,50,452.82,23,Debit Card,Desktop,Mumbai,377,20,0,0,0
8394,31,1539.42,4,Net Banking,Tablet,Bengaluru,383,24,1,0,1
8395,26,890.51,13,UPI,Desktop,Ahmedabad,86,30,1,1,0
8396,43,3280.69,10,Credit Card,Mobile,Jaipur,80,27,2,0,0
8397,44,2990.3,20,Debit Card,Mobile,Jaipur,92,24,1,0,0
8398,36,2456.04,8,UPI,Mobile,Delhi,448,28,0,0,0
8399,41,931.63,19,Debit Card,Mobile,Ahmedabad,268,30,2,0,0
8400,34,3322.18,6,Credit Card,Mobile,Pune,243,27,0,0,0
8401,37,481.01,4,UPI,Desktop,Bengaluru,68,30,0,0,1
8402,46,408.2,14,Credit Card,Desktop,Jaipur,239,24,1,0,0
8403,41,589.52,12,Credit Card,Mobile,Mumbai,237,25,0,0,0
8404,33,1592.75,11,Debit Card,Mobile,Bengaluru,484,15,0,0,0
8405,48,2807.73,23,Net Banking,Desktop,Pune,245,23,1,0,0
8406,18,151.29,14,Credit Card,Mobile,Mumbai,271,25,3,0,0
8407,55,4713.54,23,Debit Card,Mobile,Ahmedabad,159,29,2,0,0
8408,18,1816.9,18,Debit Card,Desktop,Jaipur,70,26,0,0,0
8409,28,466.74,23,UPI,Mobile,Mumbai,178,29,1,0,1
8410,34,1773.58,18,Credit Card,Mobile,Pune,21,25,1,0,0
8411,33,3920.68,9,Credit Card,Mobile,Bengaluru,113,23,0,0,0
8412,45,2642.69,16,UPI,Desktop,Pune,196,26,4,0,0
8413,24,3941.27,15,UPI,Desktop,Ahmedabad,78,31,0,0,0
8414,37,548.4,4,Net Banking,Mobile,Mumbai,546,32,1,0,0
8415,29,1174.73,3,Credit Card,Tablet,Delhi,164,23,0,0,0
8416,37,780.74,23,UPI,Desktop,Bengaluru,477,29,0,0,0
8417,34,6464.39,21,UPI,Desktop,Bengaluru,516,22,0,0,0
8418,35,2728.45,9,UPI,Desktop,Pune,296,27,0,0,0
8419,29,15956.28,20,Credit Card,Desktop,Mumbai,298,29,0,0,0
8420,29,1125.42,5,UPI,Mobile,Pune,435,14,0,0,0
8421,37,916.22,10,UPI,Mobile,Ahmedabad,152,30,1,0,0
8422,44,1459.34,10,UPI,Mobile,Bengaluru,10,22,2,0,0
8423,29,4927.99,15,Credit Card,Mobile,Bengaluru,517,30,0,0,0
8424,26,1220.61,13,UPI,Desktop,Bengaluru,468,33,0,0,0
8425,41,1807.23,18,UPI,Mobile,Mumbai,323,32,1,0,0
8426,34,1767.56,21,UPI,Mobile,Ahmedabad,1042,30,0,0,0
8427,43,1688.5,3,UPI,Mobile,Bengaluru,355,25,1,0,0
8428,25,970.76,4,UPI,Mobile,Pune,180,27,1,0,0
8429,18,1465.82,21,Credit Card,Mobile,Mumbai,625,24,0,0,0
8430,29,1416.46,18,Credit Card,Desktop,Bengaluru,1640,30,1,0,0
8431,27,1626.11,16,UPI,Tablet,Bengaluru,667,35,0,0,0
8432,34,3480.09,17,Debit Card,Tablet,Bengaluru,1197,20,0,0,0
8433,28,6690.89,7,Credit Card,Mobile,Mumbai,59,33,0,0,0
8434,42,835.18,3,UPI,Tablet,Mumbai,64,19,1,0,0
8435,32,1195.6,22,UPI,Mobile,Delhi,83,20,2,1,0
8436,36,845.55,17,Net Banking,Mobile,Mumbai,606,19,2,0,0
8437,36,1900.14,10,Net Banking,Mobile,Delhi,246,29,0,0,0
8438,36,1063.5,13,UPI,Desktop,Mumbai,324,19,0,0,0
8439,34,1981.95,12,UPI,Mobile,Pune,151,26,0,0,0
8440,40,3955.66,23,Credit Card,Mobile,Ahmedabad,666,16,2,0,0
8441,27,216.88,15,Credit Card,Desktop,Bengaluru,933,23,0,0,0
8442,48,2424.61,11,Credit Card,Mobile,Jaipur,87,23,2,0,0
8443,32,1132.12,8,Credit Card,Mobile,Mumbai,107,28,0,0,0
8444,21,2364.54,6,UPI,Mobile,Bengaluru,207,16,0,0,0
8445,36,798.57,9,UPI,Desktop,Mumbai,164,21,0,0,0
8446,26,4259.93,16,Credit Card,Mobile,Delhi,379,28,0,0,0
8447,41,3396.92,17,Net Banking,Desktop,Delhi,698,27,1,0,0
8448,57,2577.77,6,UPI,Desktop,Mumbai,788,26,1,0,0
8449,27,3085.84,2,Debit Card,Tablet,Delhi,116,22,1,1,0
8450,38,901.0,14,Credit Card,Mobile,Delhi,96,25,0,0,0
8451,18,996.55,15,UPI,Mobile,Pune,226,27,1,0,0
8452,39,2986.77,20,Debit Card,Mobile,Pune,79,20,0,0,0
8453,26,885.2,16,Credit Card,Desktop,Jaipur,48,30,0,0,0
8454,28,5200.49,12,Credit Card,Desktop,Delhi,138,22,1,0,0
8455,23,1262.85,2,Credit Card,Tablet,Mumbai,250,28,0,0,0
8456,42,2444.3,19,UPI,Desktop,Jaipur,443,28,0,0,0
8457,45,8772.7,19,Credit Card,Desktop,Bengaluru,642,21,0,0,0
8458,35,929.85,22,Credit Card,Desktop,Mumbai,126,26,1,0,0
8459,26,1728.5,4,UPI,Mobile,Mumbai,853,29,0,0,0
8460,50,3802.24,8,Credit Card,Mobile,Delhi,17,24,0,1,0
8461,27,3501.76,22,UPI,Desktop,Delhi,293,32,0,0,0
8462,18,1258.59,17,UPI,Desktop,Pune,501,28,0,0,0
8463,39,1082.05,10,Debit Card,Mobile,Pune,172,17,0,1,1
8464,23,1357.62,10,UPI,Mobile,Ahmedabad,575,31,0,0,0
8465,44,5209.75,15,Credit Card,Mobile,Bengaluru,1008,19,0,0,0
8466,31,1308.6,7,Net Banking,Mobile,Bengaluru,46,26,0,0,0
8467,41,1741.48,1,UPI,Desktop,Delhi,359,28,0,0,0
8468,49,1162.78,22,Credit Card,Mobile,Bengaluru,9,20,0,0,0
8469,22,2876.81,20,Credit Card,Mobile,Ahmedabad,163,22,0,0,0
8470,29,1852.74,9,Credit Card,Desktop,Jaipur,73,25,0,0,0
8471,34,733.08,5,Credit Card,Mobile,Mumbai,489,28,0,0,0
8472,50,753.66,3,Credit Card,Mobile,Jaipur,142,26,0,0,0
8473,28,330.67,20,UPI,Mobile,Pune,165,20,0,1,1
8474,29,841.3,4,UPI,Mobile,Bengaluru,115,26,0,0,0
8475,39,3087.62,22,Debit Card,Mobile,Pune,139,26,1,0,0
8476,29,4717.38,10,UPI,Desktop,Jaipur,127,21,0,0,0
8477,36,2831.17,11,Debit Card,Mobile,Ahmedabad,598,28,0,0,0
8478,19,2549.64,15,Debit Card,Desktop,Jaipur,1559,19,0,0,0
8479,57,1478.49,19,UPI,Mobile,Delhi,336,33,0,0,0
8480,21,3040.97,20,UPI,Desktop,Delhi,458,24,0,0,0
8481,31,2057.04,13,UPI,Mobile,Jaipur,852,20,0,0,0
8482,34,6929.61,13,Credit Card,Mobile,Delhi,323,28,1,0,0
8483,54,1512.08,19,Debit Card,Desktop,Mumbai,179,23,0,0,0
8484,21,4790.58,19,UPI,Mobile,Pune,1507,21,0,0,0
8485,54,3292.13,14,UPI,Mobile,Pune,1183,21,0,0,0
8486,42,2946.44,7,UPI,Desktop,Bengaluru,124,19,0,0,0
8487,39,327.28,4,UPI,Desktop,Delhi,607,18,1,0,0
8488,25,3440.43,8,Credit Card,Desktop,Jaipur,520,25,0,0,0
8489,40,1477.33,20,Credit Card,Tablet,Mumbai,524,22,0,0,0
8490,27,1146.95,15,UPI,Desktop,Pune,887,18,2,0,0
8491,47,499.53,23,Credit Card,Desktop,Bengaluru,560,30,0,0,0
8492,25,1628.69,2,UPI,Mobile,Bengaluru,364,23,0,0,0
8493,33,1680.49,11,UPI,Mobile,Jaipur,935,26,0,0,0
8494,29,576.86,6,UPI,Mobile,Mumbai,153,29,1,0,0
8495,25,503.4,16,Credit Card,Mobile,Bengaluru,568,24,0,1,0
8496,42,2414.62,14,Credit Card,Mobile,Bengaluru,604,26,2,0,0
8497,40,3285.8,14,UPI,Desktop,Jaipur,1021,24,1,0,0
8498,47,1904.98,11,UPI,Mobile,Delhi,3000,16,1,0,0
8499,18,4107.9,20,UPI,Mobile,Ahmedabad,407,20,2,0,0
8500,45,1526.74,1,UPI,Mobile,Mumbai,331,13,1,0,0
8501,60,1566.37,7,Credit Card,Mobile,Bengaluru,459,29,0,0,0
8502,30,785.54,21,UPI,Desktop,Delhi,537,20,0,0,0
8503,53,469.56,4,Credit Card,Mobile,Bengaluru,624,21,0,0,1
8504,32,7213.65,2,UPI,Tablet,Mumbai,165,20,0,0,0
8505,21,4044.2,0,Credit Card,Mobile,Delhi,333,21,1,0,0
8506,31,537.0,15,Debit Card,Desktop,Mumbai,231,21,0,0,0
8507,45,1853.07,9,Credit Card,Mobile,Mumbai,19,20,0,0,1
8508,26,1510.15,9,UPI,Mobile,Delhi,470,25,1,0,0
8509,28,1313.97,10,UPI,Tablet,Delhi,1038,22,0,0,0
8510,40,1179.43,11,UPI,Mobile,Bengaluru,1272,27,0,0,0
8511,35,2219.45,7,Credit Card,Mobile,Mumbai,364,20,1,0,0
8512,40,3148.06,4,UPI,Desktop,Delhi,725,26,1,0,0
8513,37,2257.27,8,UPI,Mobile,Pune,623,26,0,0,0
8514,39,1485.62,10,Debit Card,Mobile,Bengaluru,129,17,1,0,0
8515,30,1442.62,14,UPI,Mobile,Pune,32,27,2,0,0
8516,37,3461.48,22,Net Banking,Mobile,Bengaluru,688,32,0,0,0
8517,25,2370.26,16,Debit Card,Desktop,Delhi,166,33,0,0,0
8518,47,1733.94,10,Debit Card,Desktop,Pune,398,30,1,0,0
8519,28,1589.67,12,Debit Card,Mobile,Delhi,371,26,0,0,0
8520,46,2156.45,16,UPI,Desktop,Bengaluru,851,21,1,0,0
8521,32,1124.76,22,UPI,Mobile,Delhi,517,24,0,0,0
8522,37,3156.54,6,UPI,Mobile,Bengaluru,939,30,0,0,0
8523,30,691.81,8,UPI,Desktop,Pune,697,26,0,0,0
8524,24,1177.13,17,UPI,Mobile,Mumbai,3000,18,0,0,0
8525,18,2667.47,22,Debit Card,Mobile,Mumbai,997,27,0,0,0
8526,24,660.96,17,UPI,Desktop,Ahmedabad,118,27,0,0,0
8527,31,464.79,9,UPI,Tablet,Jaipur,1627,20,0,0,0
8528,37,1720.66,11,Credit Card,Mobile,Delhi,207,16,2,0,0
8529,45,421.08,17,UPI,Mobile,Ahmedabad,468,30,0,0,0
8530,30,578.8,20,UPI,Mobile,Bengaluru,1418,28,0,0,0
8531,26,2996.72,8,UPI,Mobile,Mumbai,120,24,0,0,0
8532,20,1388.77,8,Debit Card,Desktop,Bengaluru,973,23,1,0,0
8533,39,4575.13,9,Credit Card,Desktop,Delhi,1530,22,0,0,0
8534,48,624.0,0,Credit Card,Desktop,Jaipur,961,23,0,0,0
8535,47,1517.53,10,UPI,Desktop,Delhi,855,24,0,0,0
8536,42,2252.21,13,Net Banking,Mobile,Delhi,153,15,0,0,0
8537,41,641.36,22,UPI,Mobile,Mumbai,261,26,0,0,0
8538,51,3734.65,9,Debit Card,Desktop,Mumbai,714,37,0,0,0
8539,38,2461.54,13,Net Banking,Desktop,Mumbai,62,28,0,0,0
8540,41,451.5,18,Credit Card,Mobile,Delhi,1096,33,1,0,0
8541,31,1587.33,9,Credit Card,Mobile,Delhi,118,29,1,0,0
8542,21,2227.79,16,UPI,Mobile,Mumbai,415,19,0,0,0
8543,28,1020.4,1,UPI,Desktop,Mumbai,55,25,1,0,0
8544,34,500.75,21,Debit Card,Mobile,Delhi,102,23,0,1,0
8545,35,2044.21,13,UPI,Desktop,Bengaluru,440,26,0,0,0
8546,54,9594.97,17,Net Banking,Mobile,Delhi,503,26,0,0,0
8547,35,1200.4,1,Credit Card,Desktop,Delhi,157,16,3,0,0
8548,46,5741.02,19,Credit Card,Mobile,Pune,63,24,0,0,0
8549,30,896.2,18,Credit Card,Desktop,Delhi,398,21,0,1,1
8550,31,1943.87,23,UPI,Mobile,Ahmedabad,918,21,0,0,0
8551,21,3032.73,7,UPI,Mobile,Ahmedabad,112,29,0,0,0
8552,27,1625.01,5,UPI,Mobile,Bengaluru,588,22,1,0,0
8553,40,1289.24,19,UPI,Mobile,Mumbai,243,25,1,0,0
8554,35,2924.57,6,Net Banking,Desktop,Pune,1433,27,1,0,0
8555,44,7429.13,12,UPI,Desktop,Pune,43,24,1,0,0
8556,36,2080.72,1,Credit Card,Mobile,Bengaluru,20,32,0,0,1
8557,31,1082.63,21,UPI,Mobile,Jaipur,66,29,0,0,0
8558,56,1405.57,6,Debit Card,Desktop,Jaipur,762,33,0,0,0
8559,34,12280.48,0,Credit Card,Desktop,Delhi,1280,19,0,0,0
8560,46,1822.43,5,Credit Card,Mobile,Delhi,864,38,1,0,0
8561,30,1016.85,15,Net Banking,Mobile,Delhi,632,28,0,0,0
8562,42,654.55,7,Debit Card,Mobile,Mumbai,29,18,1,0,0
8563,44,379.66,12,Credit Card,Mobile,Mumbai,120,25,2,0,0
8564,37,2188.27,22,Net Banking,Desktop,Bengaluru,1369,23,0,0,0
8565,18,2762.01,17,Credit Card,Mobile,Delhi,487,24,0,0,0
8566,35,1191.11,13,Debit Card,Mobile,Jaipur,315,19,0,0,0
8567,47,1616.51,17,Credit Card,Mobile,Bengaluru,528,30,0,0,0
8568,40,641.39,3,UPI,Desktop,Mumbai,98,21,1,0,0
8569,39,1819.55,14,Net Banking,Mobile,Bengaluru,1116,25,0,0,0
8570,18,2404.74,4,UPI,Mobile,Mumbai,533,16,2,0,0
8571,27,1066.21,20,UPI,Desktop,Pune,318,28,0,0,0
8572,39,6325.61,13,UPI,Mobile,Bengaluru,305,18,1,0,0
8573,39,837.41,15,UPI,Desktop,Bengaluru,864,26,0,0,0
8574,47,2052.43,14,UPI,Tablet,Jaipur,183,22,1,0,0
8575,33,3224.89,10,Credit Card,Tablet,Pune,73,26,0,0,0
8576,39,1537.89,1,Net Banking,Mobile,Mumbai,102,24,0,0,0
8577,35,1407.0,22,UPI,Mobile,Jaipur,42,29,1,0,0
8578,25,521.6,23,Debit Card,Desktop,Pune,354,19,0,0,0
8579,18,4845.83,17,UPI,Mobile,Mumbai,565,22,0,0,0
8580,39,1428.08,3,UPI,Mobile,Jaipur,1358,35,1,0,0
8581,36,2514.66,14,Credit Card,Mobile,Pune,694,31,0,0,0
8582,28,2802.25,11,Debit Card,Desktop,Mumbai,437,26,1,0,0
8583,18,989.66,2,UPI,Mobile,Pune,997,25,0,0,0
8584,41,1396.85,3,UPI,Mobile,Pune,1113,23,0,0,0
8585,32,4758.02,20,UPI,Desktop,Jaipur,623,29,0,0,0
8586,40,669.31,15,Net Banking,Mobile,Bengaluru,28,26,1,0,1
8587,53,8976.22,5,UPI,Mobile,Mumbai,172,21,0,0,0
8588,18,901.54,1,Credit Card,Mobile,Mumbai,204,24,0,0,1
8589,28,636.76,21,Debit Card,Mobile,Jaipur,2972,32,3,0,0
8590,32,1818.65,8,Credit Card,Mobile,Bengaluru,311,27,2,0,0
8591,49,9572.78,11,Net Banking,Desktop,Pune,717,20,0,0,0
8592,18,354.68,11,Net Banking,Mobile,Ahmedabad,840,26,0,0,0
8593,54,1461.45,23,Credit Card,Desktop,Delhi,529,17,1,0,0
8594,36,2394.7,13,Credit Card,Mobile,Delhi,9,20,0,0,0
8595,34,1680.62,16,UPI,Mobile,Mumbai,9,15,1,0,0
8596,33,2220.61,8,Net Banking,Desktop,Jaipur,854,19,0,0,0
8597,30,921.1,11,UPI,Desktop,Mumbai,672,21,2,0,0
8598,45,1012.55,9,Debit Card,Mobile,Ahmedabad,384,16,0,1,0
8599,24,1452.82,10,UPI,Mobile,Delhi,143,25,0,0,0
8600,38,662.55,1,UPI,Mobile,Mumbai,45,24,0,0,0
8601,31,1578.53,15,UPI,Mobile,Bengaluru,89,23,1,0,0
8602,27,1198.71,0,Credit Card,Mobile,Delhi,434,38,2,0,0
8603,60,1123.23,21,UPI,Mobile,Delhi,394,22,0,0,0
8604,39,2114.14,0,UPI,Desktop,Ahmedabad,1417,21,0,0,0
8605,41,381.26,21,UPI,Mobile,Delhi,1576,27,0,0,0
8606,46,1362.03,1,UPI,Mobile,Bengaluru,429,32,0,0,0
8607,20,10445.05,11,Credit Card,Mobile,Jaipur,920,25,0,0,0
8608,52,686.16,22,UPI,Mobile,Bengaluru,836,26,0,0,0
8609,18,4575.18,22,UPI,Desktop,Delhi,697,29,0,0,0
8610,27,1709.1,19,Credit Card,Desktop,Delhi,287,23,0,0,0
8611,30,1009.93,17,Debit Card,Tablet,Jaipur,246,30,1,1,0
8612,40,568.78,11,Credit Card,Desktop,Jaipur,153,25,0,0,0
8613,37,1829.4,22,Net Banking,Mobile,Ahmedabad,1383,24,0,0,0
8614,33,5232.88,0,UPI,Desktop,Mumbai,899,27,0,0,0
8615,34,1198.27,10,Debit Card,Mobile,Pune,97,28,0,0,0
