transaction_id,customer_age,transaction_amount,transaction_hour,payment_method,device_type,customer_location,account_age_days,previous_transactions,failed_transactions_last_24h,is_international,is_fraud
13808,37,958.17,14,UPI,Mobile,Jaipur,25,24,0,1,0
13809,47,4466.06,7,Credit Card,Mobile,Mumbai,589,18,1,0,0
13810,33,3710.13,10,UPI,Mobile,Delhi,103,21,1,0,0
13811,42,20307.96,14,Net Banking,Mobile,Ahmedabad,209,18,0,0,0
13812,27,694.81,23,UPI,Desktop,Pune,90,18,2,0,0
13813,34,2197.01,1,UPI,Mobile,Delhi,884,26,0,1,0
13814,34,1510.7,21,UPI,Mobile,Bengaluru,51,17,1,0,0
13815,29,3640.74,19,UPI,Mobile,Delhi,39,22,0,0,0
13816,43,16782.96,12,UPI,Mobile,Mumbai,95,17,1,0,0
13817,28,4534.56,19,Debit Card,Desktop,Mumbai,311,23,2,1,1
13818,32,1908.79,12,UPI,Mobile,Bengaluru,193,27,0,0,0
13819,45,3693.89,17,UPI,Mobile,Bengaluru,80,22,1,0,0
13820,21,3762.34,14,UPI,Mobile,Bengaluru,382,18,3,0,0
13821,23,6244.49,2,UPI,Mobile,Bengaluru,36,20,1,0,0
13822,33,5620.44,4,UPI,Mobile,Ahmedabad,162,23,1,0,0
13823,58,2226.99,9,UPI,Mobile,Delhi,263,18,0,0,0
13824,59,1472.95,19,UPI,Desktop,Pune,954,16,0,0,0
13825,29,3624.94,14,UPI,Mobile,Ahmedabad,81,19,1,0,0
13826,27,7479.99,14,Net Banking,Desktop,Mumbai,118,17,0,0,0
13827,23,15334.01,22,UPI,Mobile,Mumbai,342,27,2,0,0
13828,45,1742.4,12,UPI,Mobile,Pune,1022,17,3,1,0
13829,34,12394.7,13,Debit Card,Mobile,Pune,322,12,0,0,0
13830,33,1868.77,23,UPI,Mobile,Bengaluru,120,21,1,0,0
13831,18,754.7,7,UPI,Mobile,Delhi,734,27,0,0,0
13832,29,7947.26,3,UPI,Desktop,Mumbai,810,25,4,0,1
13833,37,8252.65,22,UPI,Desktop,Pune,113,14,0,0,0
13834,53,1750.76,13,UPI,Mobile,Mumbai,222,25,2,0,0
13835,46,2007.08,17,UPI,Mobile,Jaipur,978,25,1,0,0
13836,43,1569.4,0,UPI,Desktop,Mumbai,155,17,1,1,0
13837,29,493.5,1,Debit Card,Mobile,Jaipur,478,19,1,0,0
13838,47,3807.8,10,UPI,Desktop,Delhi,142,13,1,0,0
13839,46,1773.56,15,UPI,Desktop,Ahmedabad,110,17,1,0,0
13840,38,1060.46,15,UPI,Mobile,Pune,4,17,1,0,0
13841,58,4159.87,3,UPI,Mobile,Jaipur,417,17,1,0,0
13842,44,4612.4,9,UPI,Mobile,Delhi,647,17,0,0,0
13843,43,8743.25,4,UPI,Mobile,Ahmedabad,170,22,2,0,0
13844,26,956.69,4,UPI,Mobile,Ahmedabad,676,20,1,1,0
13845,35,2174.99,18,UPI,Mobile,Jaipur,228,11,0,0,0
13846,32,1287.95,14,UPI,Mobile,Ahmedabad,64,13,0,0,0
13847,23,1139.53,5,UPI,Desktop,Jaipur,886,27,1,1,0
13848,35,1248.85,5,UPI,Mobile,Mumbai,623,27,1,0,0
13849,22,2734.74,2,UPI,Mobile,Bengaluru,137,18,0,1,0
13850,43,1685.71,6,Credit Card,Desktop,Delhi,77,20,1,0,0
13851,33,970.32,18,UPI,Desktop,Mumbai,736,19,2,0,0
13852,29,19837.12,12,UPI,Tablet,Delhi,411,15,1,0,0
13853,18,3517.7,15,Credit Card,Mobile,Mumbai,9,22,2,0,1
13854,28,1265.35,16,UPI,Mobile,Pune,170,17,1,0,0
13855,38,2545.32,3,Credit Card,Mobile,Jaipur,871,21,0,0,0
13856,25,782.73,2,UPI,Mobile,Jaipur,198,30,1,0,0
13857,26,1588.48,8,Credit Card,Desktop,Delhi,1222,21,0,0,0
13858,43,1075.17,12,UPI,Desktop,Pune,327,13,1,0,0
13859,33,2757.08,20,UPI,Mobile,Ahmedabad,117,20,0,0,0
13860,30,1548.68,3,UPI,Mobile,Delhi,34,19,0,0,0
13861,18,1194.4,10,UPI,Mobile,Bengaluru,144,25,1,0,0
13862,41,1431.85,6,Credit Card,Desktop,Pune,256,18,0,0,0
13863,47,7925.35,12,UPI,Mobile,Pune,496,22,1,0,0
13864,39,1206.79,5,UPI,Mobile,Mumbai,612,22,1,0,0
13865,18,3760.35,8,UPI,Mobile,Jaipur,70,16,1,0,0
13866,33,5974.66,13,UPI,Mobile,Mumbai,58,21,1,0,0
13867,33,2952.9,2,UPI,Mobile,Bengaluru,261,18,2,0,0
13868,42,3759.78,23,Credit Card,Mobile,Ahmedabad,175,17,1,0,0
13869,40,1845.99,4,UPI,Tablet,Pune,1120,18,0,0,0
13870,31,5947.77,10,UPI,Mobile,Delhi,172,17,1,1,1
13871,38,3913.91,5,UPI,Mobile,Mumbai,356,18,1,0,0
13872,31,3675.29,19,UPI,Tablet,Delhi,356,21,1,0,0
13873,30,1738.37,3,UPI,Mobile,Ahmedabad,111,21,1,0,0
13874,25,8395.74,9,Credit Card,Mobile,Pune,89,25,1,0,0
13875,43,4081.57,23,UPI,Mobile,Ahmedabad,121,18,1,0,0
13876,24,9386.22,19,Debit Card,Mobile,Mumbai,608,22,1,0,0
13877,25,3770.26,4,UPI,Mobile,Ahmedabad,214,20,0,0,0
13878,43,1195.43,18,UPI,Mobile,Ahmedabad,140,17,5,0,0
13879,41,5668.83,14,UPI,Mobile,Jaipur,306,16,1,0,0
13880,27,3628.69,2,UPI,Mobile,Mumbai,37,19,1,0,0
13881,27,3567.97,7,Credit Card,Mobile,Ahmedabad,962,17,2,0,0
13882,42,914.69,4,UPI,Mobile,Mumbai,687,24,0,0,0
13883,38,6756.05,20,Debit Card,Mobile,Mumbai,45,23,1,0,0
13884,51,6339.19,23,UPI,Desktop,Jaipur,670,12,1,0,0
13885,49,1147.93,1,UPI,Desktop,Ahmedabad,522,20,0,0,0
13886,18,15395.09,0,Credit Card,Mobile,Delhi,277,18,3,0,0
13887,18,3748.04,6,Debit Card,Mobile,Delhi,695,24,2,1,0
13888,19,803.88,20,Debit Card,Mobile,Ahmedabad,142,19,0,0,0
13889,45,3037.08,22,UPI,Mobile,Bengaluru,34,18,0,0,0
13890,58,9391.96,12,Credit Card,Mobile,Mumbai,544,19,0,0,0
13891,18,1008.81,19,UPI,Mobile,Mumbai,137,25,3,0,0
13892,34,6945.71,7,Credit Card,Mobile,Jaipur,171,21,2,0,0
13893,22,2674.01,3,UPI,Mobile,Delhi,213,12,0,1,0
13894,44,3125.9,6,UPI,Mobile,Delhi,389,22,1,0,1
13895,23,3519.95,7,UPI,Mobile,Mumbai,10,12,0,0,0
13896,55,755.35,14,UPI,Mobile,Mumbai,153,23,3,0,1
13897,29,3530.82,14,UPI,Mobile,Jaipur,587,17,1,1,0
13898,42,3904.78,14,UPI,Desktop,Bengaluru,1003,12,1,0,0
13899,30,1265.56,7,UPI,Mobile,Delhi,487,20,0,1,0
13900,18,3917.15,23,Debit Card,Mobile,Bengaluru,59,19,0,0,0
13901,41,3014.0,19,UPI,Mobile,Delhi,92,18,1,0,0
13902,24,374.33,15,UPI,Desktop,Bengaluru,134,19,2,0,0
13903,46,2073.19,2,UPI,Desktop,Delhi,31,23,0,0,0
13904,18,5250.82,1,UPI,Mobile,Mumbai,70,9,2,0,0
13905,46,5721.65,5,UPI,Mobile,Bengaluru,118,24,0,0,0
13906,29,2639.73,7,Credit Card,Mobile,Bengaluru,256,13,1,0,0
13907,27,2555.82,11,UPI,Mobile,Mumbai,541,22,0,0,0
13908,27,5756.05,1,UPI,Mobile,Pune,179,15,1,1,0
13909,18,8352.31,17,Debit Card,Tablet,Mumbai,214,19,2,0,0
13910,35,1246.95,5,UPI,Mobile,Bengaluru,168,21,1,1,0
13911,50,3560.04,16,Credit Card,Mobile,Mumbai,7,27,0,0,0
13912,38,4304.26,7,UPI,Tablet,Mumbai,281,20,1,0,0
13913,45,4692.17,13,UPI,Desktop,Jaipur,16,20,2,0,0
13914,24,3182.44,16,UPI,Mobile,Jaipur,197,22,1,0,0
13915,35,1072.52,23,UPI,Mobile,Bengaluru,76,20,0,0,0
13916,34,2166.59,10,UPI,Mobile,Delhi,711,20,1,0,0
13917,36,750.17,19,UPI,Tablet,Bengaluru,410,24,0,0,0
13918,52,3392.39,6,UPI,Mobile,Delhi,3,22,0,0,0
13919,30,1839.17,5,Credit Card,Desktop,Mumbai,622,23,0,0,0
13920,26,1752.48,15,Debit Card,Mobile,Mumbai,709,13,2,0,0
13921,50,1618.6,22,Net Banking,Desktop,Delhi,143,22,0,1,0
13922,46,5369.11,16,Debit Card,Mobile,Ahmedabad,146,20,2,1,1
13923,40,1517.79,11,UPI,Mobile,Delhi,141,25,1,0,0
13924,33,2887.52,15,Debit Card,Mobile,Jaipur,60,15,1,0,0
13925,31,961.64,16,UPI,Mobile,Pune,114,15,3,0,0
13926,38,1852.23,19,Debit Card,Mobile,Mumbai,442,23,1,0,0
13927,25,1349.04,22,UPI,Mobile,Pune,466,16,2,0,0
13928,23,7370.23,2,UPI,Mobile,Bengaluru,55,21,1,0,0
13929,41,6462.15,18,Credit Card,Mobile,Bengaluru,647,21,1,0,0
13930,35,3285.16,20,Credit Card,Mobile,Bengaluru,287,15,0,0,0
13931,43,1452.0,12,Debit Card,Mobile,Jaipur,311,22,1,0,0
13932,30,380.85,11,UPI,Mobile,Jaipur,56,15,1,0,0
13933,27,25744.51,11,UPI,Mobile,Delhi,285,9,1,0,0
13934,18,5637.36,15,Debit Card,Mobile,Delhi,759,16,3,0,0
13935,42,940.81,16,UPI,Desktop,Bengaluru,242,18,2,0,0
13936,33,2896.71,17,UPI,Mobile,Ahmedabad,661,24,1,0,0
13937,43,3447.83,14,UPI,Desktop,Delhi,1168,15,1,0,0
13938,26,2295.9,17,UPI,Mobile,Bengaluru,126,19,2,0,0
13939,32,11831.45,15,UPI,Mobile,Delhi,235,25,2,0,0
13940,18,5969.47,22,UPI,Mobile,Pune,324,31,0,0,0
13941,42,1256.34,8,Debit Card,Desktop,Jaipur,50,16,1,0,0
13942,37,25657.18,9,UPI,Mobile,Mumbai,266,17,1,1,1
13943,50,1749.45,6,Debit Card,Desktop,Bengaluru,232,34,1,0,1
13944,29,3860.39,0,Debit Card,Mobile,Pune,1804,22,3,1,0
13945,41,3281.5,19,UPI,Mobile,Mumbai,370,15,2,0,0
13946,32,4157.98,4,UPI,Mobile,Jaipur,79,24,1,0,0
13947,39,5153.16,6,Credit Card,Mobile,Bengaluru,159,12,0,0,0
13948,21,625.64,20,UPI,Desktop,Jaipur,163,21,1,0,0
13949,55,3044.17,20,Debit Card,Mobile,Bengaluru,223,21,0,0,0
13950,21,4356.12,3,UPI,Mobile,Jaipur,493,14,0,0,0
13951,47,2177.74,18,UPI,Desktop,Delhi,518,25,1,0,0
13952,31,2514.87,14,Credit Card,Mobile,Bengaluru,202,29,2,0,0
13953,28,2887.19,16,UPI,Mobile,Bengaluru,128,28,3,0,0
13954,46,2440.24,1,UPI,Mobile,Mumbai,1237,22,0,0,0
13955,33,1733.24,4,UPI,Mobile,Delhi,145,20,0,0,0
13956,25,3080.56,8,UPI,Desktop,Pune,149,20,1,1,0
13957,50,9710.36,19,Credit Card,Mobile,Mumbai,707,17,0,0,0
13958,54,599.8,6,UPI,Mobile,Mumbai,1173,24,3,0,1
13959,55,5043.29,22,Credit Card,Mobile,Delhi,678,24,2,0,0
13960,36,5973.29,9,UPI,Mobile,Mumbai,232,18,1,0,0
13961,39,1511.49,8,Debit Card,Desktop,Delhi,73,23,0,0,0
13962,63,6049.76,23,Net Banking,Tablet,Mumbai,1310,18,1,0,0
13963,18,2450.37,5,Credit Card,Mobile,Delhi,117,23,0,0,0
13964,50,12962.9,14,Credit Card,Mobile,Mumbai,279,20,2,0,0
13965,51,3609.51,17,UPI,Mobile,Mumbai,1079,22,1,0,0
13966,40,9484.48,3,UPI,Mobile,Pune,405,19,0,1,0
13967,25,4434.15,16,UPI,Mobile,Mumbai,355,25,1,1,0
13968,42,8267.78,10,Net Banking,Mobile,Mumbai,4,21,0,0,0
13969,44,7610.35,8,Credit Card,Mobile,Mumbai,1022,10,2,0,0
13970,37,1133.52,8,UPI,Mobile,Jaipur,9,25,1,0,0
13971,45,1175.43,14,UPI,Mobile,Mumbai,559,16,0,0,0
13972,34,5083.38,13,UPI,Mobile,Delhi,401,22,1,0,0
13973,35,5955.06,12,UPI,Mobile,Bengaluru,281,31,0,0,0
13974,20,7621.46,0,Credit Card,Mobile,Pune,68,22,0,0,0
13975,35,2070.65,12,UPI,Mobile,Jaipur,258,22,1,1,0
13976,18,1150.78,7,UPI,Mobile,Pune,38,24,1,1,0
13977,39,9202.93,17,UPI,Mobile,Jaipur,19,26,1,0,0
13978,36,2554.64,14,Net Banking,Desktop,Mumbai,134,22,1,1,0
13979,35,3763.3,5,UPI,Mobile,Pune,403,14,0,0,0
13980,23,3181.13,4,UPI,Mobile,Jaipur,159,22,3,1,0
13981,41,1141.7,10,UPI,Mobile,Delhi,19,31,1,0,1
13982,47,2404.05,11,UPI,Mobile,Jaipur,199,21,1,0,0
13983,20,3262.68,20,UPI,Mobile,Ahmedabad,117,19,0,0,0
13984,29,8121.73,15,UPI,Desktop,Jaipur,136,17,0,0,0
13985,30,707.8,14,UPI,Mobile,Delhi,211,21,0,0,0
13986,36,8912.51,1,UPI,Tablet,Bengaluru,20,18,1,0,1
13987,26,2703.43,9,Net Banking,Desktop,Delhi,32,16,0,0,0
13988,28,6565.34,10,Debit Card,Mobile,Jaipur,110,24,0,0,0
13989,38,3726.33,15,UPI,Mobile,Pune,470,27,1,0,0
13990,28,5074.31,6,UPI,Mobile,Delhi,263,15,1,0,0
13991,43,13542.91,13,UPI,Mobile,Mumbai,714,16,1,0,0
13992,39,2194.0,5,UPI,Desktop,Ahmedabad,215,12,0,0,0
13993,31,1871.12,22,UPI,Mobile,Jaipur,363,16,1,0,0
13994,39,12000.93,8,UPI,Desktop,Pune,711,20,1,0,0
13995,32,894.52,17,Debit Card,Mobile,Bengaluru,474,15,0,0,1
13996,39,4824.74,15,UPI,Mobile,Jaipur,361,15,2,0,0
13997,26,1133.57,3,Credit Card,Mobile,Jaipur,2,21,3,0,1
13998,24,3882.6,7,UPI,Desktop,Delhi,219,24,0,0,0
13999,35,563.83,19,Debit Card,Mobile,Delhi,1188,18,0,0,0
14000,18,2054.62,12,Debit Card,Mobile,Bengaluru,758,17,1,0,0
14001,56,3041.81,9,Debit Card,Mobile,Pune,620,24,0,0,0
14002,45,2225.98,12,UPI,Desktop,Pune,250,20,1,0,0
14003,63,9087.38,13,UPI,Mobile,Bengaluru,30,20,0,0,0
14004,24,7799.13,18,Credit Card,Tablet,Ahmedabad,309,21,0,0,0
14005,52,1794.25,11,UPI,Mobile,Pune,30,10,0,0,0
14006,36,1193.58,0,UPI,Mobile,Mumbai,31,18,0,0,0
14007,22,4236.2,5,UPI,Mobile,Delhi,322,15,1,0,0
14008,25,5285.56,11,UPI,Tablet,Bengaluru,1009,28,0,0,0
14009,30,2634.02,2,UPI,Mobile,Pune,49,18,2,0,0
14010,37,300.26,22,UPI,Mobile,Pune,34,23,0,0,0
14011,18,10235.66,13,UPI,Mobile,Mumbai,219,16,2,0,0
14012,46,14261.87,20,Debit Card,Mobile,Delhi,255,18,0,0,0
14013,43,1046.27,21,UPI,Mobile,Pune,579,26,0,0,0
14014,37,2101.35,7,Net Banking,Mobile,Bengaluru,20,16,1,0,0
14015,35,6245.71,13,UPI,Mobile,Jaipur,222,17,0,0,0
14016,42,2140.18,8,UPI,Mobile,Ahmedabad,146,29,0,0,0
14017,56,1612.64,18,Debit Card,Mobile,Delhi,157,21,1,0,0
14018,28,6697.91,9,Credit Card,Mobile,Mumbai,153,20,0,0,0
14019,28,3955.99,0,UPI,Mobile,Mumbai,308,12,2,0,0
14020,39,2343.61,0,UPI,Mobile,Delhi,281,23,1,0,0
14021,33,12365.08,12,UPI,Mobile,Mumbai,40,16,4,1,0
14022,38,1807.66,9,UPI,Mobile,Mumbai,1,16,1,0,0
14023,54,20505.78,23,UPI,Mobile,Ahmedabad,123,20,2,0,0
14024,33,1103.61,19,UPI,Desktop,Delhi,29,13,0,0,0
14025,21,2977.49,10,Credit Card,Desktop,Mumbai,124,19,0,1,0
14026,21,1365.24,0,Credit Card,Desktop,Delhi,7,10,0,0,0
14027,40,2035.65,22,Debit Card,Mobile,Delhi,1421,23,2,0,0
14028,27,2611.96,3,Debit Card,Mobile,Pune,359,23,1,0,0
14029,45,11159.75,17,UPI,Mobile,Bengaluru,461,27,0,0,0
14030,49,2742.68,8,Net Banking,Mobile,Delhi,158,11,2,0,0
14031,35,22124.92,13,Credit Card,Mobile,Jaipur,433,19,0,0,1
14032,21,13713.64,21,UPI,Mobile,Pune,78,18,0,0,0
14033,31,1027.47,12,Debit Card,Desktop,Pune,283,25,0,0,0
14034,56,9080.06,20,Credit Card,Desktop,Delhi,832,25,0,1,0
14035,34,646.78,20,Net Banking,Desktop,Jaipur,577,14,1,0,0
14036,31,2292.85,21,Credit Card,Mobile,Pune,530,18,0,0,0
14037,48,1634.67,3,Net Banking,Desktop,Delhi,531,19,2,0,0
14038,24,7300.22,10,UPI,Mobile,Mumbai,158,21,0,1,0
14039,34,3241.21,13,Debit Card,Mobile,Jaipur,137,22,1,0,0
14040,25,2988.58,15,UPI,Mobile,Pune,150,19,0,0,0
14041,40,2340.6,20,UPI,Mobile,Bengaluru,396,26,0,0,0
14042,35,5988.61,1,Net Banking,Mobile,Bengaluru,110,22,0,0,0
14043,30,4682.15,20,UPI,Mobile,Delhi,262,17,0,0,0
14044,32,4787.35,21,UPI,Desktop,Delhi,17,20,2,0,0
14045,23,11148.84,7,UPI,Mobile,Pune,220,20,0,0,0
14046,50,2608.03,14,UPI,Desktop,Delhi,24,14,1,0,1
14047,45,2747.0,3,UPI,Mobile,Ahmedabad,397,23,3,0,0
14048,31,20310.66,7,UPI,Mobile,Pune,121,24,1,0,1
14049,31,1542.83,16,Credit Card,Mobile,Bengaluru,67,24,1,0,0
14050,18,1666.6,15,Credit Card,Mobile,Mumbai,281,15,1,0,0
14051,45,392.28,18,Debit Card,Mobile,Mumbai,81,19,1,0,0
14052,44,4407.7,22,Debit Card,Mobile,Jaipur,136,18,3,0,0
14053,32,4279.79,5,UPI,Tablet,Delhi,48,21,0,0,0
14054,29,1477.15,10,UPI,Mobile,Pune,204,25,2,0,0
14055,19,2058.69,5,UPI,Mobile,Bengaluru,519,20,2,0,0
14056,35,1624.21,3,Credit Card,Mobile,Bengaluru,473,13,2,0,0
14057,44,2123.38,11,Credit Card,Desktop,Bengaluru,178,14,2,0,0
14058,43,4357.28,1,Credit Card,Mobile,Bengaluru,483,19,2,0,0
14059,20,3435.66,0,UPI,Mobile,Bengaluru,816,17,3,0,0
14060,18,6072.63,12,UPI,Mobile,Bengaluru,77,14,1,0,0
14061,49,4050.39,15,UPI,Mobile,Delhi,18,19,0,0,0
14062,28,1284.98,3,UPI,Mobile,Bengaluru,335,17,1,0,1
14063,42,3129.8,23,Credit Card,Mobile,Mumbai,211,18,0,0,0
14064,46,1669.34,6,UPI,Mobile,Pune,244,20,0,0,0
14065,38,1273.7,7,UPI,Desktop,Jaipur,736,23,2,0,0
14066,32,713.12,3,Net Banking,Mobile,Bengaluru,404,28,0,0,0
14067,40,3377.76,12,UPI,Mobile,Bengaluru,60,20,1,0,0
14068,29,32196.77,11,UPI,Tablet,Jaipur,257,21,0,0,0
14069,29,2335.19,9,Credit Card,Mobile,Pune,411,15,0,0,0
14070,46,1672.17,23,Debit Card,Mobile,Mumbai,77,16,2,0,0
14071,36,5889.54,9,UPI,Mobile,Ahmedabad,930,18,0,0,0
14072,40,15394.82,0,UPI,Mobile,Jaipur,641,21,1,0,1
14073,19,5809.82,14,UPI,Desktop,Delhi,1,12,2,0,0
14074,44,2066.3,14,Credit Card,Mobile,Delhi,276,21,3,0,0
14075,45,21122.53,22,Net Banking,Desktop,Delhi,3,20,1,0,1
14076,30,1029.95,9,UPI,Tablet,Delhi,339,23,0,0,0
14077,46,8347.58,8,UPI,Mobile,Delhi,94,20,0,0,0
14078,38,3162.8,7,Net Banking,Mobile,Jaipur,199,21,2,0,0
14079,18,2346.16,6,UPI,Mobile,Delhi,407,22,1,0,0
14080,30,595.59,7,Credit Card,Mobile,Ahmedabad,253,17,0,0,0
14081,39,2406.28,9,UPI,Mobile,Delhi,163,20,1,1,0
14082,49,9326.79,12,UPI,Desktop,Delhi,748,21,2,0,0
14083,23,1212.9,17,UPI,Mobile,Pune,786,22,0,0,0
14084,54,661.86,11,Credit Card,Desktop,Pune,771,25,1,1,1
14085,25,1897.46,22,UPI,Mobile,Bengaluru,84,20,3,0,0
14086,48,1266.3,3,Credit Card,Mobile,Pune,424,19,0,1,0
14087,40,1431.08,5,Credit Card,Mobile,Mumbai,381,13,1,0,0
14088,26,1240.08,20,UPI,Desktop,Mumbai,228,23,3,0,0
14089,28,1774.45,16,Credit Card,Mobile,Pune,158,28,1,0,0
14090,36,2118.05,17,UPI,Mobile,Jaipur,85,15,0,0,0
14091,21,843.34,22,UPI,Mobile,Pune,109,23,1,0,0
14092,42,10397.35,19,UPI,Mobile,Ahmedabad,543,18,0,0,1
14093,18,4067.38,9,UPI,Mobile,Pune,166,13,0,0,0
14094,55,1726.18,8,UPI,Mobile,Bengaluru,173,18,0,0,0
14095,23,6514.9,8,UPI,Mobile,Mumbai,697,25,0,1,0
14096,59,1709.76,20,UPI,Mobile,Mumbai,101,23,2,0,0
14097,28,16710.55,9,UPI,Mobile,Delhi,8,21,3,0,0
14098,27,1419.72,22,UPI,Mobile,Pune,157,19,0,0,0
14099,47,3514.44,9,UPI,Mobile,Mumbai,91,26,0,0,0
14100,36,4896.86,16,Credit Card,Mobile,Bengaluru,1247,26,0,0,0
14101,34,8033.91,4,UPI,Mobile,Mumbai,677,18,0,0,0
14102,24,1215.74,9,Credit Card,Mobile,Bengaluru,268,21,0,0,0
14103,32,922.7,20,UPI,Mobile,Bengaluru,92,22,0,0,0
14104,50,1868.81,14,UPI,Desktop,Delhi,393,18,0,0,1
14105,32,1846.78,3,UPI,Mobile,Mumbai,229,18,1,0,0
14106,49,1790.65,5,UPI,Mobile,Delhi,24,21,1,0,0
14107,41,2777.14,16,Net Banking,Mobile,Delhi,272,29,1,0,0
14108,35,2586.13,13,UPI,Desktop,Delhi,152,21,1,0,0
14109,19,1909.63,4,Credit Card,Mobile,Jaipur,546,24,4,0,0
14110,30,4555.38,16,UPI,Mobile,Ahmedabad,227,23,1,0,0
14111,34,1917.98,22,Net Banking,Mobile,Bengaluru,40,26,1,0,0
14112,26,3406.97,12,Credit Card,Desktop,Pune,483,24,1,0,0
14113,34,6056.38,0,UPI,Mobile,Mumbai,281,20,0,1,0
14114,36,1719.98,17,UPI,Mobile,Delhi,77,19,0,0,0
14115,34,7812.93,20,UPI,Mobile,Pune,141,21,1,1,1
14116,33,17417.07,5,UPI,Mobile,Jaipur,84,22,0,0,0
14117,20,885.97,6,UPI,Mobile,Delhi,316,19,1,0,0
14118,57,4119.33,4,Debit Card,Mobile,Mumbai,542,18,1,0,0
14119,35,2030.47,0,UPI,Mobile,Delhi,70,24,0,0,0
14120,37,921.91,23,UPI,Mobile,Bengaluru,92,23,0,0,0
14121,44,1430.38,8,UPI,Desktop,Jaipur,66,18,0,0,0
14122,38,941.95,11,UPI,Mobile,Mumbai,95,20,1,1,0
14123,34,1086.39,12,Debit Card,Mobile,Mumbai,904,24,1,0,0
14124,38,6019.62,6,UPI,Mobile,Delhi,298,22,1,0,0
14125,22,1855.77,16,UPI,Mobile,Bengaluru,831,15,0,0,0
14126,51,3537.86,20,Debit Card,Mobile,Bengaluru,50,15,1,0,0
14127,33,3760.7,8,UPI,Tablet,Bengaluru,227,18,2,1,1
14128,25,4088.63,0,UPI,Mobile,Pune,286,24,0,0,0
14129,34,25741.57,1,Debit Card,Desktop,Pune,305,8,3,0,1
14130,37,8664.4,19,UPI,Mobile,Mumbai,627,15,2,1,0
14131,40,1972.92,0,Credit Card,Mobile,Delhi,243,18,2,0,0
14132,46,718.44,4,UPI,Mobile,Delhi,642,25,1,1,0
14133,29,3537.49,9,Credit Card,Mobile,Delhi,1876,19,1,1,0
14134,25,978.53,1,UPI,Desktop,Delhi,22,21,0,0,0
14135,33,4815.42,18,UPI,Mobile,Pune,448,12,1,0,0
14136,21,4152.22,15,UPI,Mobile,Pune,1,19,3,0,0
14137,34,3658.87,12,UPI,Mobile,Bengaluru,416,24,1,0,0
14138,49,6115.51,0,UPI,Mobile,Pune,632,27,0,0,0
14139,44,5370.13,6,UPI,Desktop,Bengaluru,415,12,1,0,0
14140,26,1443.61,16,UPI,Mobile,Pune,160,16,2,0,0
14141,39,2019.17,23,Credit Card,Mobile,Jaipur,58,21,1,0,0
14142,29,1804.9,5,UPI,Mobile,Delhi,154,19,0,0,0
14143,39,7150.4,13,Debit Card,Mobile,Delhi,129,19,0,0,0
14144,27,5855.1,20,Credit Card,Desktop,Ahmedabad,405,20,1,0,0
14145,35,6992.11,14,UPI,Mobile,Bengaluru,494,25,2,0,0
14146,36,700.97,13,Net Banking,Mobile,Mumbai,442,11,0,1,0
14147,30,3218.24,4,Credit Card,Mobile,Ahmedabad,535,23,4,0,0
14148,24,881.88,11,Credit Card,Tablet,Pune,33,21,1,0,0
14149,48,5514.74,1,UPI,Mobile,Delhi,1,27,4,0,0
14150,29,2568.51,0,Debit Card,Mobile,Pune,111,25,1,0,0
14151,26,5922.56,15,UPI,Mobile,Mumbai,28,21,0,0,1
14152,25,2305.26,19,Credit Card,Mobile,Jaipur,58,22,2,0,0
14153,25,8648.43,7,UPI,Mobile,Pune,82,26,2,0,0
14154,31,5487.84,7,UPI,Desktop,Pune,65,32,1,0,0
14155,31,1011.91,9,UPI,Mobile,Mumbai,419,19,2,0,0
14156,31,2357.76,1,UPI,Mobile,Bengaluru,330,19,0,0,0
14157,49,221.34,22,Credit Card,Mobile,Jaipur,181,20,1,1,0
14158,37,1881.89,22,UPI,Mobile,Delhi,278,21,0,0,0
14159,21,2985.72,21,Net Banking,Mobile,Ahmedabad,211,20,2,0,0
14160,43,785.09,7,UPI,Mobile,Mumbai,138,18,2,1,0
14161,32,2979.79,1,Debit Card,Mobile,Jaipur,192,20,1,0,0
14162,19,2545.76,20,UPI,Mobile,Ahmedabad,1,19,2,0,1
14163,47,1730.09,5,Credit Card,Mobile,Mumbai,50,23,1,0,0
14164,48,6119.9,10,UPI,Mobile,Jaipur,139,23,1,0,0
14165,32,15606.34,9,Credit Card,Mobile,Ahmedabad,31,23,0,0,0
14166,31,4115.16,22,UPI,Desktop,Ahmedabad,373,23,3,0,0
14167,46,1759.43,13,UPI,Mobile,Mumbai,77,18,0,1,0
14168,55,5114.56,4,UPI,Tablet,Bengaluru,546,15,3,0,1
14169,26,3014.41,16,UPI,Desktop,Delhi,91,18,0,0,0
14170,18,1287.0,8,UPI,Mobile,Pune,22,19,1,0,0
14171,57,12353.7,7,UPI,Mobile,Pune,1098,18,0,0,0
14172,40,5115.84,17,UPI,Mobile,Pune,1147,11,1,0,0
14173,53,15699.2,3,UPI,Mobile,Pune,139,20,0,0,0
14174,24,5384.15,13,Credit Card,Mobile,Bengaluru,90,20,0,0,0
14175,34,1624.2,2,UPI,Mobile,Jaipur,102,19,2,0,0
14176,30,2378.75,9,Debit Card,Desktop,Jaipur,397,15,1,0,0
14177,19,2229.46,6,UPI,Mobile,Jaipur,178,9,1,0,0
14178,18,7902.14,21,UPI,Mobile,Delhi,570,22,1,0,0
14179,18,1578.45,19,UPI,Mobile,Ahmedabad,372,11,0,0,0
